country,currency,reference_number,fiscal_id,document_type,total_invoice,issued_date,payment_date,contact_company,contact_telephone,contact_email,payer_company,status
CL,CLP,1129,76907948-3,33,"133,875.00",14-03-2022,13-04-2022,FAUSTINO SPA,,GABRIEL@BETWO.CL,ELABORADORA DE ALIMENTOS DOÑIHUE LTDA.,Disponible
CL,CLP,15660,77051060-0,33,"1,337,744.00",14-03-2022,13-04-2022,Bemis Chile Limitada,6651619,Cristian.Cardenas2@amcor.com,ELABORADORA DE ALIMENTOS DOÑIHUE LTDA.,Disponible
CL,CLP,174171,96532730-4,33,"285,457.00",14-03-2022,13-04-2022,MICROTEC SPA,221894,pablonunez@micro.cl,ELABORADORA DE ALIMENTOS DOÑIHUE LTDA.,Disponible
CL,CLP,21177,76185167-5,33,"157,345.00",14-03-2022,13-04-2022,Com. Y Reprep.  Silbertec Ltda,2,claudia.igor@silbertec.cl,ELABORADORA DE ALIMENTOS DOÑIHUE LTDA.,Disponible
CL,CLP,106744,89010400-2,33,"2,152,164.00",14-03-2022,13-04-2022,Alusa Chile S. A.,26793389,Cristian.Cardenas2@amcor.com,ELABORADORA DE ALIMENTOS DOÑIHUE LTDA.,Disponible
CL,CLP,16835,89722200-0,33,"753,880.00",14-03-2022,13-04-2022,INGENIERIA DE PROTECCION SPA,3477600,cmelendez@tarpulin.cl,ELABORADORA DE ALIMENTOS DOÑIHUE LTDA.,Disponible
CL,CLP,24630,99515010-7,33,"34,510.00",14-03-2022,13-04-2022,Vigaflow SA,3315080,contacto@vigaflow.com,ELABORADORA DE ALIMENTOS DOÑIHUE LTDA.,Disponible
CL,CLP,1708115,76541630-2,33,"2,097,732.00",10-03-2022,25-04-2022,SOCIEDAD PUNTA DE LOBOS S.A.,24696200,TER-K-PLUS-S@PROD.OPENDTE.CL,ELABORADORA DE ALIMENTOS DOÑIHUE LTDA.,Disponible
CL,CLP,8719,8183796-1,33,"46,900.00",14-03-2022,13-04-2022,Maria Ines Solis Cheuqueman,65,NULL,EXPORTADORA LOS FIORDOS,Disponible
CL,CLP,4275434,88909800-7,33,"2,890,272.00",14-03-2022,13-04-2022,COVEPA SPA,270100,imansilla@covepa.cl,EXPORTADORA LOS FIORDOS,Disponible
CL,CLP,60939,76105101-6,33,"333,100.00",08-03-2022,07-04-2022,COMERCIAL SIRIAN LIMITADA,65,sguerrero@sirian.cl,EXPORTADORA LOS FIORDOS,Disponible
CL,CLP,8718,8183796-1,33,"38,000.00",14-03-2022,13-04-2022,Maria Ines Solis Cheuqueman,65,NULL,EXPORTADORA LOS FIORDOS,Disponible
CL,CLP,100528,76762370-4,33,"2,201,500.00",08-03-2022,07-04-2022,Fenasa S. A.,2233453,NULL,EXPORTADORA LOS FIORDOS,Disponible
CL,CLP,6244,76105422-8,33,"6,216,511.00",14-03-2022,13-04-2022,TOPTAINER SPA,652268625,secretaria@toptainer.cl,EXPORTADORA LOS FIORDOS,Disponible
CL,CLP,5522,76093773-8,33,"908,653.00",14-03-2022,13-04-2022,ESPECIALIDADES TECNICAS MARINAS ERV,652270850,NULL,EXPORTADORA LOS FIORDOS,Disponible
CL,CLP,6245,76105422-8,33,"6,216,511.00",14-03-2022,13-04-2022,TOPTAINER SPA,652268625,secretaria@toptainer.cl,EXPORTADORA LOS FIORDOS,Disponible
CL,CLP,5524,76093773-8,33,"2,973,010.00",14-03-2022,13-04-2022,ESPECIALIDADES TECNICAS MARINAS ERV,652270850,NULL,EXPORTADORA LOS FIORDOS,Disponible
CL,CLP,5523,76093773-8,33,"3,258,102.00",14-03-2022,13-04-2022,ESPECIALIDADES TECNICAS MARINAS ERV,652270850,NULL,EXPORTADORA LOS FIORDOS,Disponible
CL,CLP,5521,76093773-8,33,"307,891.00",14-03-2022,13-04-2022,ESPECIALIDADES TECNICAS MARINAS ERV,652270850,NULL,EXPORTADORA LOS FIORDOS,Disponible
CL,CLP,128778,84940400-8,33,"1,002,908.00",15-03-2022,14-04-2022,Comercial Pacific Ltda.,5713400,AGARCIA@cpacific.cl,EXPORTADORA LOS FIORDOS,Disponible
CL,CLP,1296,76758721-K,34,"4,963,721.00",14-03-2022,13-04-2022,SERVICIOS JURIDICOS ICCF ABOGADOS S,226057706,cciappa@iccabogados.cl,EXPORTADORA LOS FIORDOS,Disponible
CL,CLP,100526,76762370-4,33,"2,201,500.00",08-03-2022,07-04-2022,Fenasa S. A.,2233453,NULL,EXPORTADORA LOS FIORDOS,Disponible
CL,CLP,1572,76422912-6,34,"594,414.00",14-03-2022,13-04-2022,ENVIRONMENTAL COMPLIANCE SERVICES S,226047604,finanzas@ecos-chile.com,EXPORTADORA LOS FIORDOS,Disponible
CL,CLP,8720,8183796-1,33,"46,900.00",14-03-2022,13-04-2022,Maria Ines Solis Cheuqueman,65,NULL,EXPORTADORA LOS FIORDOS,Disponible
CL,CLP,4032,76199533-2,33,"3,769,682.00",11-03-2022,11-04-2022,AGRICOLA Y MAESTRANZA EL BOSQUE SPA,954143734,EMUNOZ@MAESTRANZAELBOSQUE.CL,EXPORTADORA LOS FIORDOS,Disponible
CL,CLP,177,77220486-8,33,"2,185,787.00",11-03-2022,11-04-2022,SERVICIOS VILLAPLAST SPA,938959196,villaplast2016@gmail.com,EXPORTADORA LOS FIORDOS,Disponible
CL,CLP,17075,77003677-1,33,"1,288,799.00",11-03-2022,11-04-2022,INVERSIONES FALKON SPA,652867013,cperez@falkon.cl,EXPORTADORA LOS FIORDOS,Disponible
CL,CLP,83523,76377649-2,33,"243,474.00",11-03-2022,11-04-2022,AGUASIN SPA,2,emorales@aguasin.com,EXPORTADORA LOS FIORDOS,Disponible
CL,CLP,311114,82524300-3,33,"23,857,796.00",15-03-2022,14-04-2022,Veterquimica S.A.,23844000,cobranzas@veterquimica.cl,AGRICOLA SUPER,Disponible
CL,CLP,6704,77536540-4,33,"2,756,982.00",14-03-2022,13-04-2022,EMBALADORA Y COMERCIALIZADORA VIRUB,7340482,oscarboetto@virubed.cl,AGRICOLA SUPER,Disponible
CL,CLP,311116,82524300-3,33,"1,847,055.00",15-03-2022,14-04-2022,Veterquimica S.A.,23844000,cobranzas@veterquimica.cl,AGRICOLA SUPER,Disponible
CL,CLP,36374,80975200-3,33,"616,236.00",07-03-2022,06-04-2022,Pesamatic S.A.,2147483647,serviciotecnico@pesamatic.cl,AGRICOLA SUPER,Disponible
CL,CLP,311100,82524300-3,33,"9,962,442.00",15-03-2022,14-04-2022,Veterquimica S.A.,23844000,cobranzas@veterquimica.cl,AGRICOLA SUPER,Disponible
CL,CLP,169457,86211800-6,33,"126,580.00",08-03-2022,07-04-2022,FERROBAL LTDA,72,ferrobal@gmail.com,AGRICOLA SUPER,Disponible
CL,CLP,359,77859990-2,33,"37,507,749.00",14-03-2022,13-04-2022,Agro Valcata Ltda.,,oficina@agrovalcata.cl,AGRICOLA SUPER,Disponible
CL,CLP,514,77400860-8,33,"1,519,826.00",15-03-2022,14-04-2022,Agroservicios Arquimetal Limitada,552125,NULL,AGRICOLA SUPER,Disponible
CL,CLP,513,77400860-8,33,"1,680,649.00",15-03-2022,14-04-2022,Agroservicios Arquimetal Limitada,552125,NULL,AGRICOLA SUPER,Disponible
CL,CLP,6703,77536540-4,33,"2,756,982.00",14-03-2022,13-04-2022,EMBALADORA Y COMERCIALIZADORA VIRUB,7340482,oscarboetto@virubed.cl,AGRICOLA SUPER,Disponible
CL,CLP,311113,82524300-3,33,"26,166,615.00",15-03-2022,14-04-2022,Veterquimica S.A.,23844000,cobranzas@veterquimica.cl,AGRICOLA SUPER,Disponible
CL,CLP,140788,78286980-9,33,"203,490.00",09-03-2022,08-04-2022,Dyfar Ltda.,235082,dyfarlimitada@gmail.com,AGRICOLA SUPER,Disponible
CL,CLP,36373,80975200-3,33,"407,070.00",07-03-2022,06-04-2022,Pesamatic S.A.,2147483647,serviciotecnico@pesamatic.cl,AGRICOLA SUPER,Disponible
CL,CLP,2286552,99037000-1,33,"1,069,483.00",15-03-2022,14-04-2022,CHILENA CONSOLIDADA SEGUROS GENERAL,2320920,NULL,AGRICOLA SUPER,Disponible
CL,CLP,6790,96766590-8,33,"174,410,855.00",14-03-2022,13-04-2022,Lota Protein S.A.,412446200,lcortes@lotaprotein.cl,AGRICOLA SUPER,Disponible
CL,CLP,2286551,99037000-1,33,"371,699.00",15-03-2022,14-04-2022,CHILENA CONSOLIDADA SEGUROS GENERAL,2320920,NULL,AGRICOLA SUPER,Disponible
CL,CLP,287,76152300-7,33,"48,857,086.00",15-03-2022,14-04-2022,AGROINDUSTRIAL CIPRESES LTDA,722245454,rortega@serviciospucalan.cl,AGRICOLA SUPER,Disponible
CL,CLP,481,77392779-0,33,"62,665.00",15-03-2022,14-04-2022,COLOMA SPA,972166848,colomacomercilizadora@gmail.com,AGRICOLA SUPER,Disponible
CL,CLP,10970,96843710-0,33,"8,658,083.00",15-03-2022,14-04-2022,Ecofast SA,41,ecofast@ecofast.cl,AGRICOLA SUPER,Disponible
CL,CLP,212076,80393200-K,33,"4,202,604.00",15-03-2022,14-04-2022,MOLINOS CUNACO S A,226162400,rcovacevich@molinoscunaco.cl,AGRICOLA SUPER,Disponible
CL,CLP,359766,96945670-2,33,"39,298,120.00",15-03-2022,14-04-2022,NOVOFARMA SERVICE S.A.,6209932,marcia.vera@novofarma.com,AGRICOLA SUPER,Disponible
CL,CLP,480,77392779-0,33,"121,544.00",15-03-2022,14-04-2022,COLOMA SPA,972166848,colomacomercilizadora@gmail.com,AGRICOLA SUPER,Disponible
CL,CLP,4923,76351552-4,33,"3,198,125.00",15-03-2022,14-04-2022,Rene Cevasco y Compania Ltda.,32,rcevasco@veterchevasco.cl,AGRICOLA SUPER,Disponible
CL,CLP,197,76007793-3,34,"2,198,570.00",10-03-2022,11-04-2022,Inproser S. A.,72,inproser.gerencia@gmail.com,AGRICOLA SUPER,Disponible
CL,CLP,2477224,86887200-4,33,"177,249.00",15-03-2022,16-05-2022,Comercializadora de Art. Proteccion,228060,Cecilia.neira@apro.cl,AGRICOLA SUPER,Disponible
CL,CLP,47238,77091690-9,33,"102,414,375.00",10-03-2022,11-04-2022,Intervet Veterinaria Chile Ltda.,3331530,claudio.briceno@merck.com,AGRICOLA SUPER,Disponible
CL,CLP,2982,80575000-6,33,"3,272,500.00",10-03-2022,11-04-2022,Maestranza Seemann Soc. Anonima,5283383,Maestranzaseemann@Ct,AGRICOLA SUPER,Disponible
CL,CLP,2473441,86887200-4,33,"466,480.00",09-03-2022,09-05-2022,Comercializadora de Art. Proteccion,228060,Cecilia.neira@apro.cl,AGRICOLA SUPER,Disponible
CL,CLP,457,5855989-K,33,"809,200.00",08-03-2022,07-04-2022,JOSE MIGUEL GODOY PEREZ,33,josemiguelgodoy@hotmail.cl,SOPRAVAL S.A.,Disponible
CL,CLP,380312,96920980-2,33,"208,762.00",14-03-2022,13-04-2022,WINPACK S A,224840200,equezada@winpack.cl,SOPRAVAL S.A.,Disponible
CL,CLP,311036,82524300-3,33,"22,603,694.00",14-03-2022,13-04-2022,Veterquimica S.A.,23844000,cobranzas@veterquimica.cl,SOPRAVAL S.A.,Disponible
CL,CLP,311110,82524300-3,33,"12,890,906.00",15-03-2022,14-04-2022,Veterquimica S.A.,23844000,cobranzas@veterquimica.cl,SOPRAVAL S.A.,Disponible
CL,CLP,133694,76102542-2,33,"1,950,663.00",15-03-2022,14-04-2022,CORRUPAC S.A,2,manguita@corrupac.cl,SOPRAVAL S.A.,Disponible
CL,CLP,179563,77575690-K,33,"886,733.00",10-03-2022,09-05-2022,PLASTICOS ARPOLI SPA,223078300,Claudia.Beltran@Arpoli.cl,SOPRAVAL S.A.,Disponible
CL,CLP,2098209,96584300-0,33,"995,535.00",07-03-2022,06-04-2022,International Paper Cartones Ltda,2,carmen.leon@ipaper.com,SOPRAVAL S.A.,Disponible
CL,CLP,2098576,96584300-0,33,"1,130,662.00",14-03-2022,13-04-2022,International Paper Cartones Ltda,2,carmen.leon@ipaper.com,SOPRAVAL S.A.,Disponible
CL,CLP,1890075,79921330-3,33,"3,082,100.00",15-03-2022,14-04-2022,Dps Chile Comercial Ltda,2,ctello@dpschile.cl,SOPRAVAL S.A.,Disponible
CL,CLP,2745,76247989-3,33,"53,907,000.00",15-03-2022,14-04-2022,Cunha Y Luz Limitada,95743899,luis.cunha@cunhaluz.cl,SOPRAVAL S.A.,Disponible
CL,CLP,1623,76552554-3,33,"282,911.00",07-03-2022,06-04-2022,Soc. Com. Imacorp Ltda.,33,paolas.imacorp@gmail.com,SOPRAVAL S.A.,Disponible
CL,CLP,238,76140778-3,33,"161,840.00",07-03-2022,06-04-2022,Comercial Totalmultimedia Limitada,,contacto@totalmultimedia.cl,SOPRAVAL S.A.,Disponible
CL,CLP,1890076,79921330-3,33,"3,480,750.00",15-03-2022,14-04-2022,Dps Chile Comercial Ltda,2,ctello@dpschile.cl,SOPRAVAL S.A.,Disponible
CL,CLP,1217449,95229000-2,33,"335,021.00",14-03-2022,13-04-2022,Ferreteria Amunategui Sa,25922050,epereira@feram.cl,SOPRAVAL S.A.,Disponible
CL,CLP,172746,93320000-0,33,"1,453,288.00",14-03-2022,13-04-2022,MARIENBERG GESTORA DE NEGOCIOS LIMI,6898031,Ventas@Marienberg.Cl,SOPRAVAL S.A.,Disponible
CL,CLP,18920,76473560-9,33,"1,263,780.00",14-03-2022,13-04-2022,TRANSPORTE DISTRIBUCION Y COMERCIO,9340970,sellos@tdcsa.cl,SOPRAVAL S.A.,Disponible
CL,CLP,179491,77575690-K,33,"425,231.00",03-03-2022,02-05-2022,PLASTICOS ARPOLI SPA,223078300,Claudia.Beltran@Arpoli.cl,SOPRAVAL S.A.,Disponible
CL,CLP,2098627,96584300-0,33,"606,065.00",15-03-2022,14-04-2022,International Paper Cartones Ltda,2,carmen.leon@ipaper.com,SOPRAVAL S.A.,Disponible
CL,CLP,2098626,96584300-0,33,"1,153,255.00",15-03-2022,14-04-2022,International Paper Cartones Ltda,2,carmen.leon@ipaper.com,SOPRAVAL S.A.,Disponible
CL,CLP,1043,77139206-7,33,"1,017,837.00",15-03-2022,14-04-2022,POLEX SERVICIOS SPA,981073492,pguerrero@polexservicios.cl,SOPRAVAL S.A.,Disponible
CL,CLP,61648,78436430-5,33,"85,680.00",15-03-2022,14-04-2022,Fermelo  S.A.,222472977,cotizaciones@fermelo.cl,SOPRAVAL S.A.,Disponible
CL,CLP,1870879,93626000-4,33,"9,764,797.00",15-03-2022,14-04-2022,3 M Chile SA,4103405,lagonzalez@mmm.com,SOPRAVAL S.A.,Disponible
CL,CLP,244302,96539970-4,33,"27,733.00",15-03-2022,14-04-2022,Pernoval S.A.,32,framos@pernoval.cl,SOPRAVAL S.A.,Disponible
CL,CLP,244303,96539970-4,33,"50,225.00",15-03-2022,14-04-2022,Pernoval S.A.,32,framos@pernoval.cl,SOPRAVAL S.A.,Disponible
CL,CLP,38160,96605640-1,33,"254,720.00",15-03-2022,14-04-2022,Comercial Vimaroni S.A.,2827061,ventas@vimaroni.cl,SOPRAVAL S.A.,Disponible
CL,CLP,6603,76634380-5,33,"1,856,400.00",11-03-2022,11-04-2022,Comercial e Industrial Chilefog S.A,2,administracion@chilefog.cl,SOPRAVAL S.A.,Disponible
CL,CLP,11749,78586090-K,33,"6,069,174.00",08-03-2022,09-05-2022,FAB Y COM PROD. DE PAPEL BOLSAPAC L,5526823,fernando.pantoja@bolsapac.cl,SOPRAVAL S.A.,Disponible
CL,CLP,6601,76634380-5,33,"1,856,400.00",11-03-2022,11-04-2022,Comercial e Industrial Chilefog S.A,2,administracion@chilefog.cl,SOPRAVAL S.A.,Disponible
CL,CLP,66200,71614000-8,34,"11,025,000.00",07-03-2022,06-04-2022,Universidad de Los Andes,4129000,aureta.ese@uandes.cl,AGROSUPER S.A.,Disponible
CL,CLP,1124,76280465-4,33,"362,950.00",15-03-2022,14-04-2022,Guillermo A. Moya V. Comunicaciones,2626868,gmoya@gmc.cl,AGROSUPER S.A.,Disponible
CL,CLP,2982,76538020-0,34,"292,544.00",15-03-2022,14-04-2022,SHAMROCK IDIOMAS LIMITADA,32,helen.conway@shamrock-pro.cl,AGROSUPER S.A.,Disponible
CL,CLP,15947,78058280-4,33,"456,776.00",15-03-2022,14-04-2022,Transportes Cabo Frio Ltda.,462224,ravila@agrosuper.com,AGROSUPER S.A.,Disponible
CL,CLP,218,76395464-1,33,"809,200.00",15-03-2022,14-04-2022,PAULA ARNOLDS BARROS GOURMET E.I.R.,992262889,paula.arnold.b@gmail.com,AGROSUPER S.A.,Disponible
CL,CLP,15946,78058280-4,33,"500,775.00",15-03-2022,14-04-2022,Transportes Cabo Frio Ltda.,462224,ravila@agrosuper.com,AGROSUPER S.A.,Disponible
CL,CLP,23632,79740840-9,33,"15,341,118.00",15-03-2022,14-04-2022,SOC INDUSTRIAL Y DE INVERSIONES TOR,225122,ccortes@torrenevada.cl,AGROSUPER S.A.,Disponible
CL,CLP,1373,76019107-8,34,"4,017,174.00",15-03-2022,14-04-2022,Transp Mauricio Guzman R y Luis G R,72,mguzman@transportesguzman.cl,AGROSUPER S.A.,Disponible
CL,CLP,179633,77575690-K,33,"128,212.00",14-03-2022,13-05-2022,PLASTICOS ARPOLI SPA,223078300,Claudia.Beltran@Arpoli.cl,PROCESADORA DE ALIMENTOS DEL SUR LTDA.,Disponible
CL,CLP,2098617,96584300-0,33,"5,092,982.00",15-03-2022,14-04-2022,International Paper Cartones Ltda,2,carmen.leon@ipaper.com,PROCESADORA DE ALIMENTOS DEL SUR LTDA.,Disponible
CL,CLP,226749,79835560-0,33,"3,137,813.00",15-03-2022,14-04-2022,Plastyverg S.A.,228279048,fabiolacontreras@plastyverg.cl,PROCESADORA DE ALIMENTOS DEL SUR LTDA.,Disponible
CL,CLP,179639,77575690-K,33,"130,637.00",14-03-2022,13-05-2022,PLASTICOS ARPOLI SPA,223078300,Claudia.Beltran@Arpoli.cl,PROCESADORA DE ALIMENTOS DEL SUR LTDA.,Disponible
CL,CLP,16641,76749157-3,33,"4,996,930.00",14-03-2022,13-04-2022,Sealed Air Chile SPA,,antonio.dougnac@sealedair.com,PROCESADORA DE ALIMENTOS DEL SUR LTDA.,Disponible
CL,CLP,128772,84940400-8,33,"49,541,680.00",15-03-2022,14-04-2022,Comercial Pacific Ltda.,5713400,AGARCIA@cpacific.cl,PROCESADORA DE ALIMENTOS DEL SUR LTDA.,Disponible
CL,CLP,128771,84940400-8,33,"371,682.00",15-03-2022,14-04-2022,Comercial Pacific Ltda.,5713400,AGARCIA@cpacific.cl,PROCESADORA DE ALIMENTOS DEL SUR LTDA.,Disponible
CL,CLP,16636,76749157-3,33,"25,720,081.00",14-03-2022,13-04-2022,Sealed Air Chile SPA,,antonio.dougnac@sealedair.com,PROCESADORA DE ALIMENTOS DEL SUR LTDA.,Disponible
CL,CLP,179635,77575690-K,33,"3,134,264.00",14-03-2022,13-05-2022,PLASTICOS ARPOLI SPA,223078300,Claudia.Beltran@Arpoli.cl,PROCESADORA DE ALIMENTOS DEL SUR LTDA.,Disponible
CL,CLP,16637,76749157-3,33,"6,711,596.00",14-03-2022,13-04-2022,Sealed Air Chile SPA,,antonio.dougnac@sealedair.com,PROCESADORA DE ALIMENTOS DEL SUR LTDA.,Disponible
CL,CLP,2098614,96584300-0,33,"7,621,412.00",15-03-2022,14-04-2022,International Paper Cartones Ltda,2,carmen.leon@ipaper.com,PROCESADORA DE ALIMENTOS DEL SUR LTDA.,Disponible
CL,CLP,2098615,96584300-0,33,"6,300,763.00",15-03-2022,14-04-2022,International Paper Cartones Ltda,2,carmen.leon@ipaper.com,PROCESADORA DE ALIMENTOS DEL SUR LTDA.,Disponible
CL,CLP,2098605,96584300-0,33,"1,326,611.00",15-03-2022,14-04-2022,International Paper Cartones Ltda,2,carmen.leon@ipaper.com,PROCESADORA DE ALIMENTOS DEL SUR LTDA.,Disponible
CL,CLP,179637,77575690-K,33,"1,190,977.00",14-03-2022,13-05-2022,PLASTICOS ARPOLI SPA,223078300,Claudia.Beltran@Arpoli.cl,PROCESADORA DE ALIMENTOS DEL SUR LTDA.,Disponible
CL,CLP,68688,76354580-6,33,"1,062,888.00",15-03-2022,14-04-2022,IFCO SYSTEMS CHILE S.A.,229403500,Joaquin.Campos@ifco.com,PROCESADORA DE ALIMENTOS DEL SUR LTDA.,Disponible
CL,CLP,8293,77907140-5,33,"1,732,878.00",14-03-2022,13-04-2022,Palma Rojas Ltda.,6892645,larural@live.cl,PROCESADORA DE ALIMENTOS DEL SUR LTDA.,Disponible
CL,CLP,566745,89201400-0,33,"7,410,347.00",15-03-2022,14-04-2022,ENVASES IMPRESOS SPA,4711300,lmorales@roblealto.cmpc.cl,PROCESADORA DE ALIMENTOS DEL SUR LTDA.,Disponible
CL,CLP,8290,77907140-5,33,"769,097.00",14-03-2022,13-04-2022,Palma Rojas Ltda.,6892645,larural@live.cl,PROCESADORA DE ALIMENTOS DEL SUR LTDA.,Disponible
CL,CLP,50,77018387-1,33,"1,402,415.00",10-03-2022,11-04-2022,SERVICIOS Y ASESORIAS EDUARDO ESTEB,986252326,esteban.ramirezr@outlook.com,PROCESADORA DE ALIMENTOS DEL SUR LTDA.,Disponible
CL,CLP,112872,76253631-5,33,"13,712,221.00",15-03-2022,16-05-2022,Malfanti S. A.,26870900,ccaballero@malfanti.cl,PROCESADORA DE ALIMENTOS DEL SUR LTDA.,Disponible
CL,CLP,112861,76253631-5,33,"2,476,747.00",15-03-2022,16-05-2022,Malfanti S. A.,26870900,ccaballero@malfanti.cl,PROCESADORA DE ALIMENTOS DEL SUR LTDA.,Disponible
CL,CLP,112862,76253631-5,33,"929,271.00",15-03-2022,16-05-2022,Malfanti S. A.,26870900,ccaballero@malfanti.cl,PROCESADORA DE ALIMENTOS DEL SUR LTDA.,Disponible
CL,CLP,112860,76253631-5,33,"1,541,050.00",15-03-2022,16-05-2022,Malfanti S. A.,26870900,ccaballero@malfanti.cl,PROCESADORA DE ALIMENTOS DEL SUR LTDA.,Disponible
CL,CLP,11772,78586090-K,33,"4,077,950.00",15-03-2022,16-05-2022,FAB Y COM PROD. DE PAPEL BOLSAPAC L,5526823,fernando.pantoja@bolsapac.cl,PROCESADORA DE ALIMENTOS DEL SUR LTDA.,Disponible
CL,CLP,229186,91974000-0,33,"1,645,033.00",15-03-2022,14-04-2022,ALFA CHILENA ALIMENTOS LIMITADA,9424962,dponce@alfachilena.cl,FAENADORA SAN VICENTE LTDA.,Disponible
CL,CLP,68691,76354580-6,33,"826,691.00",15-03-2022,14-04-2022,IFCO SYSTEMS CHILE S.A.,229403500,Joaquin.Campos@ifco.com,FAENADORA SAN VICENTE LTDA.,Disponible
CL,CLP,89279,96729820-4,33,"26,321,625.00",15-03-2022,14-04-2022,ECOSER SPA,6248332,as.jefatura@ecoser.cl,FAENADORA SAN VICENTE LTDA.,Disponible
CL,CLP,2098606,96584300-0,33,"731,063.00",15-03-2022,14-04-2022,International Paper Cartones Ltda,2,carmen.leon@ipaper.com,FAENADORA SAN VICENTE LTDA.,Disponible
CL,CLP,19153172,96591040-9,33,"4,329,239.00",15-03-2022,14-04-2022,Empresas Carozzi SA,3776400,NULL,FAENADORA SAN VICENTE LTDA.,Disponible
CL,CLP,68690,76354580-6,33,"3,306,760.00",15-03-2022,14-04-2022,IFCO SYSTEMS CHILE S.A.,229403500,Joaquin.Campos@ifco.com,FAENADORA SAN VICENTE LTDA.,Disponible
CL,CLP,68689,76354580-6,33,"3,306,760.00",15-03-2022,14-04-2022,IFCO SYSTEMS CHILE S.A.,229403500,Joaquin.Campos@ifco.com,FAENADORA SAN VICENTE LTDA.,Disponible
CL,CLP,128777,84940400-8,33,"744,464.00",15-03-2022,14-04-2022,Comercial Pacific Ltda.,5713400,AGARCIA@cpacific.cl,FAENADORA SAN VICENTE LTDA.,Disponible
CL,CLP,229185,91974000-0,33,"1,593,085.00",15-03-2022,14-04-2022,ALFA CHILENA ALIMENTOS LIMITADA,9424962,dponce@alfachilena.cl,FAENADORA SAN VICENTE LTDA.,Disponible
CL,CLP,133700,76102542-2,33,"2,740,106.00",15-03-2022,14-04-2022,CORRUPAC S.A,2,manguita@corrupac.cl,FAENADORA SAN VICENTE LTDA.,Disponible
CL,CLP,229183,91974000-0,33,"2,212,618.00",15-03-2022,14-04-2022,ALFA CHILENA ALIMENTOS LIMITADA,9424962,dponce@alfachilena.cl,FAENADORA SAN VICENTE LTDA.,Disponible
CL,CLP,229184,91974000-0,33,"3,216,570.00",15-03-2022,14-04-2022,ALFA CHILENA ALIMENTOS LIMITADA,9424962,dponce@alfachilena.cl,FAENADORA SAN VICENTE LTDA.,Disponible
CL,CLP,7299,76744979-8,33,"756,483.00",15-03-2022,14-04-2022,COM DE PRODUCTOS INDUSTRIAL CR LIMI,28868930,miguel@valvulascr.cl,FAENADORA SAN VICENTE LTDA.,Disponible
CL,CLP,8288,77907140-5,33,"616,468.00",14-03-2022,13-04-2022,Palma Rojas Ltda.,6892645,larural@live.cl,FAENADORA SAN VICENTE LTDA.,Disponible
CL,CLP,566747,89201400-0,33,"1,178,815.00",15-03-2022,14-04-2022,ENVASES IMPRESOS SPA,4711300,lmorales@roblealto.cmpc.cl,FAENADORA SAN VICENTE LTDA.,Disponible
CL,CLP,566748,89201400-0,33,"4,372,903.00",15-03-2022,14-04-2022,ENVASES IMPRESOS SPA,4711300,lmorales@roblealto.cmpc.cl,FAENADORA SAN VICENTE LTDA.,Disponible
CL,CLP,738,76065206-7,33,"99,896.00",15-03-2022,14-04-2022,PIENSA APPLIED TECHNOLOGIES S A,226035423,ordenes@patindustrial.com,FAENADORA SAN VICENTE LTDA.,Disponible
CL,CLP,737,76065206-7,33,"942,442.00",15-03-2022,14-04-2022,PIENSA APPLIED TECHNOLOGIES S A,226035423,ordenes@patindustrial.com,FAENADORA SAN VICENTE LTDA.,Disponible
CL,CLP,566746,89201400-0,33,"1,427,475.00",15-03-2022,14-04-2022,ENVASES IMPRESOS SPA,4711300,lmorales@roblealto.cmpc.cl,FAENADORA SAN VICENTE LTDA.,Disponible
CL,CLP,252698,85172100-2,33,"6,678,836.00",15-03-2022,16-05-2022,Industria de Plasticos Serplas SA,4416600,mpoblete@serplas.cl,FAENADORA SAN VICENTE LTDA.,Disponible
CL,CLP,1471,77468130-2,33,"1,071,000.00",15-03-2022,14-04-2022,Electromecanica Gallardo Ltda.,722245839,electromega@electromega.tie.cl,FAENADORA LO MIRANDA LTDA.,Disponible
CL,CLP,10126706,96670840-9,33,"16,690.00",09-03-2022,08-04-2022,Dimerc S.A.,223858000,Lilian.Salinas@dimerc.cl,FAENADORA LO MIRANDA LTDA.,Disponible
CL,CLP,2098631,96584300-0,33,"1,491,779.00",15-03-2022,14-04-2022,International Paper Cartones Ltda,2,carmen.leon@ipaper.com,FAENADORA LO MIRANDA LTDA.,Disponible
CL,CLP,2668,76206870-2,33,"635,323.00",15-03-2022,14-04-2022,Automatizacion y Electronica Indus.,6652491,info@automatizacion.cl,FAENADORA LO MIRANDA LTDA.,Disponible
CL,CLP,16646,76749157-3,33,"4,268,758.00",14-03-2022,13-04-2022,Sealed Air Chile SPA,,antonio.dougnac@sealedair.com,FAENADORA LO MIRANDA LTDA.,Disponible
CL,CLP,179632,77575690-K,33,"1,104,401.00",14-03-2022,13-05-2022,PLASTICOS ARPOLI SPA,223078300,Claudia.Beltran@Arpoli.cl,FAENADORA LO MIRANDA LTDA.,Disponible
CL,CLP,16647,76749157-3,33,"913,724.00",14-03-2022,13-04-2022,Sealed Air Chile SPA,,antonio.dougnac@sealedair.com,FAENADORA LO MIRANDA LTDA.,Disponible
